pubchem_cid	pubchem_url	drugcentral_id	drugcentral_url
1000	https://pubchem.ncbi.nlm.nih.gov/compound/1000	3460	https://drugcentral.org/drugcard/3460
10007	https://pubchem.ncbi.nlm.nih.gov/compound/10007	618	https://drugcentral.org/drugcard/618
10031812	https://pubchem.ncbi.nlm.nih.gov/compound/10031812	3695	https://drugcentral.org/drugcard/3695
10033072	https://pubchem.ncbi.nlm.nih.gov/compound/10033072	3940	https://drugcentral.org/drugcard/3940
1004	https://pubchem.ncbi.nlm.nih.gov/compound/1004	4478	https://drugcentral.org/drugcard/4478
100472	https://pubchem.ncbi.nlm.nih.gov/compound/100472	919	https://drugcentral.org/drugcard/919
10070529	https://pubchem.ncbi.nlm.nih.gov/compound/10070529	2256	https://drugcentral.org/drugcard/2256
10071196	https://pubchem.ncbi.nlm.nih.gov/compound/10071196	5142	https://drugcentral.org/drugcard/5142
10072	https://pubchem.ncbi.nlm.nih.gov/compound/10072	1495	https://drugcentral.org/drugcard/1495
10072906	https://pubchem.ncbi.nlm.nih.gov/compound/10072906	3231	https://drugcentral.org/drugcard/3231
10077130	https://pubchem.ncbi.nlm.nih.gov/compound/10077130	4870	https://drugcentral.org/drugcard/4870
10080	https://pubchem.ncbi.nlm.nih.gov/compound/10080	3700	https://drugcentral.org/drugcard/3700
10083	https://pubchem.ncbi.nlm.nih.gov/compound/10083	2195	https://drugcentral.org/drugcard/2195
10089	https://pubchem.ncbi.nlm.nih.gov/compound/10089	3435	https://drugcentral.org/drugcard/3435
10090	https://pubchem.ncbi.nlm.nih.gov/compound/10090	1969	https://drugcentral.org/drugcard/1969
10096344	https://pubchem.ncbi.nlm.nih.gov/compound/10096344	4175	https://drugcentral.org/drugcard/4175
10100	https://pubchem.ncbi.nlm.nih.gov/compound/10100	844	https://drugcentral.org/drugcard/844
10101	https://pubchem.ncbi.nlm.nih.gov/compound/10101	1526	https://drugcentral.org/drugcard/1526
10105	https://pubchem.ncbi.nlm.nih.gov/compound/10105	2288	https://drugcentral.org/drugcard/2288
10111431	https://pubchem.ncbi.nlm.nih.gov/compound/10111431	4602	https://drugcentral.org/drugcard/4602
10113978	https://pubchem.ncbi.nlm.nih.gov/compound/10113978	4118	https://drugcentral.org/drugcard/4118
10114	https://pubchem.ncbi.nlm.nih.gov/compound/10114	3178	https://drugcentral.org/drugcard/3178
10124	https://pubchem.ncbi.nlm.nih.gov/compound/10124	3597	https://drugcentral.org/drugcard/3597
10127622	https://pubchem.ncbi.nlm.nih.gov/compound/10127622	5388	https://drugcentral.org/drugcard/5388
10130337	https://pubchem.ncbi.nlm.nih.gov/compound/10130337	5325	https://drugcentral.org/drugcard/5325
10133	https://pubchem.ncbi.nlm.nih.gov/compound/10133	4361	https://drugcentral.org/drugcard/4361
10135765	https://pubchem.ncbi.nlm.nih.gov/compound/10135765	3130	https://drugcentral.org/drugcard/3130
101534	https://pubchem.ncbi.nlm.nih.gov/compound/101534	3840	https://drugcentral.org/drugcard/3840
10178705	https://pubchem.ncbi.nlm.nih.gov/compound/10178705	4111	https://drugcentral.org/drugcard/4111
10180	https://pubchem.ncbi.nlm.nih.gov/compound/10180	1616	https://drugcentral.org/drugcard/1616
10182969	https://pubchem.ncbi.nlm.nih.gov/compound/10182969	4298	https://drugcentral.org/drugcard/4298
10184653	https://pubchem.ncbi.nlm.nih.gov/compound/10184653	4318	https://drugcentral.org/drugcard/4318
10184665	https://pubchem.ncbi.nlm.nih.gov/compound/10184665	4799	https://drugcentral.org/drugcard/4799
10198308	https://pubchem.ncbi.nlm.nih.gov/compound/10198308	3541	https://drugcentral.org/drugcard/3541
102046	https://pubchem.ncbi.nlm.nih.gov/compound/102046	3115	https://drugcentral.org/drugcard/3115
10206	https://pubchem.ncbi.nlm.nih.gov/compound/10206	5375	https://drugcentral.org/drugcard/5375
10219	https://pubchem.ncbi.nlm.nih.gov/compound/10219	1001	https://drugcentral.org/drugcard/1001
10220503	https://pubchem.ncbi.nlm.nih.gov/compound/10220503	4820	https://drugcentral.org/drugcard/4820
102210	https://pubchem.ncbi.nlm.nih.gov/compound/102210	4563	https://drugcentral.org/drugcard/4563
10235	https://pubchem.ncbi.nlm.nih.gov/compound/10235	5217	https://drugcentral.org/drugcard/5217
10239	https://pubchem.ncbi.nlm.nih.gov/compound/10239	3413	https://drugcentral.org/drugcard/3413
10240	https://pubchem.ncbi.nlm.nih.gov/compound/10240	483	https://drugcentral.org/drugcard/483
10250769	https://pubchem.ncbi.nlm.nih.gov/compound/10250769	2077	https://drugcentral.org/drugcard/2077
10252	https://pubchem.ncbi.nlm.nih.gov/compound/10252	3827	https://drugcentral.org/drugcard/3827
10255	https://pubchem.ncbi.nlm.nih.gov/compound/10255	3201	https://drugcentral.org/drugcard/3201
102594487	https://pubchem.ncbi.nlm.nih.gov/compound/102594487	5171	https://drugcentral.org/drugcard/5171
102669	https://pubchem.ncbi.nlm.nih.gov/compound/102669	2127	https://drugcentral.org/drugcard/2127
10275	https://pubchem.ncbi.nlm.nih.gov/compound/10275	177	https://drugcentral.org/drugcard/177
10275777	https://pubchem.ncbi.nlm.nih.gov/compound/10275777	5241	https://drugcentral.org/drugcard/5241
10280735	https://pubchem.ncbi.nlm.nih.gov/compound/10280735	4897	https://drugcentral.org/drugcard/4897
10288191	https://pubchem.ncbi.nlm.nih.gov/compound/10288191	5290	https://drugcentral.org/drugcard/5290
10290	https://pubchem.ncbi.nlm.nih.gov/compound/10290	3416	https://drugcentral.org/drugcard/3416
1030	https://pubchem.ncbi.nlm.nih.gov/compound/1030	4024	https://drugcentral.org/drugcard/4024
10304	https://pubchem.ncbi.nlm.nih.gov/compound/10304	364	https://drugcentral.org/drugcard/364
10306	https://pubchem.ncbi.nlm.nih.gov/compound/10306	1737	https://drugcentral.org/drugcard/1737
10307	https://pubchem.ncbi.nlm.nih.gov/compound/10307	604	https://drugcentral.org/drugcard/604
1031	https://pubchem.ncbi.nlm.nih.gov/compound/1031	4332	https://drugcentral.org/drugcard/4332
10311	https://pubchem.ncbi.nlm.nih.gov/compound/10311	3336	https://drugcentral.org/drugcard/3336
10311306	https://pubchem.ncbi.nlm.nih.gov/compound/10311306	5027	https://drugcentral.org/drugcard/5027
10321047	https://pubchem.ncbi.nlm.nih.gov/compound/10321047	2089	https://drugcentral.org/drugcard/2089
10324367	https://pubchem.ncbi.nlm.nih.gov/compound/10324367	4172	https://drugcentral.org/drugcard/4172
10328936	https://pubchem.ncbi.nlm.nih.gov/compound/10328936	2955	https://drugcentral.org/drugcard/2955
10347880	https://pubchem.ncbi.nlm.nih.gov/compound/10347880	1167	https://drugcentral.org/drugcard/1167
10348973	https://pubchem.ncbi.nlm.nih.gov/compound/10348973	5432	https://drugcentral.org/drugcard/5432
10350481	https://pubchem.ncbi.nlm.nih.gov/compound/10350481	68	https://drugcentral.org/drugcard/68
10351092	https://pubchem.ncbi.nlm.nih.gov/compound/10351092	4338	https://drugcentral.org/drugcard/4338
10360683	https://pubchem.ncbi.nlm.nih.gov/compound/10360683	3823	https://drugcentral.org/drugcard/3823
10374	https://pubchem.ncbi.nlm.nih.gov/compound/10374	591	https://drugcentral.org/drugcard/591
10382715	https://pubchem.ncbi.nlm.nih.gov/compound/10382715	3715	https://drugcentral.org/drugcard/3715
10390948	https://pubchem.ncbi.nlm.nih.gov/compound/10390948	3806	https://drugcentral.org/drugcard/3806
10391	https://pubchem.ncbi.nlm.nih.gov/compound/10391	291	https://drugcentral.org/drugcard/291
10404	https://pubchem.ncbi.nlm.nih.gov/compound/10404	3163	https://drugcentral.org/drugcard/3163
10406	https://pubchem.ncbi.nlm.nih.gov/compound/10406	3801	https://drugcentral.org/drugcard/3801
10444661	https://pubchem.ncbi.nlm.nih.gov/compound/10444661	3908	https://drugcentral.org/drugcard/3908
10453870	https://pubchem.ncbi.nlm.nih.gov/compound/10453870	4890	https://drugcentral.org/drugcard/4890
1046	https://pubchem.ncbi.nlm.nih.gov/compound/1046	2328	https://drugcentral.org/drugcard/2328
10472693	https://pubchem.ncbi.nlm.nih.gov/compound/10472693	5382	https://drugcentral.org/drugcard/5382
104741	https://pubchem.ncbi.nlm.nih.gov/compound/104741	1255	https://drugcentral.org/drugcard/1255
104762	https://pubchem.ncbi.nlm.nih.gov/compound/104762	3363	https://drugcentral.org/drugcard/3363
104799	https://pubchem.ncbi.nlm.nih.gov/compound/104799	1249	https://drugcentral.org/drugcard/1249
10482134	https://pubchem.ncbi.nlm.nih.gov/compound/10482134	4745	https://drugcentral.org/drugcard/4745
104838	https://pubchem.ncbi.nlm.nih.gov/compound/104838	1426	https://drugcentral.org/drugcard/1426
104845	https://pubchem.ncbi.nlm.nih.gov/compound/104845	133	https://drugcentral.org/drugcard/133
104850	https://pubchem.ncbi.nlm.nih.gov/compound/104850	4150	https://drugcentral.org/drugcard/4150
104865	https://pubchem.ncbi.nlm.nih.gov/compound/104865	392	https://drugcentral.org/drugcard/392
104903	https://pubchem.ncbi.nlm.nih.gov/compound/104903	4063	https://drugcentral.org/drugcard/4063
104926	https://pubchem.ncbi.nlm.nih.gov/compound/104926	4407	https://drugcentral.org/drugcard/4407
104976	https://pubchem.ncbi.nlm.nih.gov/compound/104976	4286	https://drugcentral.org/drugcard/4286
1050	https://pubchem.ncbi.nlm.nih.gov/compound/1050	4134	https://drugcentral.org/drugcard/4134
105024	https://pubchem.ncbi.nlm.nih.gov/compound/105024	3544	https://drugcentral.org/drugcard/3544
1051	https://pubchem.ncbi.nlm.nih.gov/compound/1051	3506	https://drugcentral.org/drugcard/3506
10517	https://pubchem.ncbi.nlm.nih.gov/compound/10517	1729	https://drugcentral.org/drugcard/1729
10518	https://pubchem.ncbi.nlm.nih.gov/compound/10518	1360	https://drugcentral.org/drugcard/1360
10520	https://pubchem.ncbi.nlm.nih.gov/compound/10520	325	https://drugcentral.org/drugcard/325
10531	https://pubchem.ncbi.nlm.nih.gov/compound/10531	888	https://drugcentral.org/drugcard/888
1054	https://pubchem.ncbi.nlm.nih.gov/compound/1054	2836	https://drugcentral.org/drugcard/2836
10548	https://pubchem.ncbi.nlm.nih.gov/compound/10548	982	https://drugcentral.org/drugcard/982
10577	https://pubchem.ncbi.nlm.nih.gov/compound/10577	1067	https://drugcentral.org/drugcard/1067
10599	https://pubchem.ncbi.nlm.nih.gov/compound/10599	1731	https://drugcentral.org/drugcard/1731
10606	https://pubchem.ncbi.nlm.nih.gov/compound/10606	3121	https://drugcentral.org/drugcard/3121
10607	https://pubchem.ncbi.nlm.nih.gov/compound/10607	3481	https://drugcentral.org/drugcard/3481
10610	https://pubchem.ncbi.nlm.nih.gov/compound/10610	905	https://drugcentral.org/drugcard/905
10612	https://pubchem.ncbi.nlm.nih.gov/compound/10612	3731	https://drugcentral.org/drugcard/3731
10616	https://pubchem.ncbi.nlm.nih.gov/compound/10616	148	https://drugcentral.org/drugcard/148
10617	https://pubchem.ncbi.nlm.nih.gov/compound/10617	1181	https://drugcentral.org/drugcard/1181
10620	https://pubchem.ncbi.nlm.nih.gov/compound/10620	1698	https://drugcentral.org/drugcard/1698
10629256	https://pubchem.ncbi.nlm.nih.gov/compound/10629256	3644	https://drugcentral.org/drugcard/3644
10630	https://pubchem.ncbi.nlm.nih.gov/compound/10630	1072	https://drugcentral.org/drugcard/1072
10633	https://pubchem.ncbi.nlm.nih.gov/compound/10633	3341	https://drugcentral.org/drugcard/3341
10634	https://pubchem.ncbi.nlm.nih.gov/compound/10634	214	https://drugcentral.org/drugcard/214
10635	https://pubchem.ncbi.nlm.nih.gov/compound/10635	3927	https://drugcentral.org/drugcard/3927
10646	https://pubchem.ncbi.nlm.nih.gov/compound/10646	2327	https://drugcentral.org/drugcard/2327
10657292	https://pubchem.ncbi.nlm.nih.gov/compound/10657292	836	https://drugcentral.org/drugcard/836
10668	https://pubchem.ncbi.nlm.nih.gov/compound/10668	3156	https://drugcentral.org/drugcard/3156
10669	https://pubchem.ncbi.nlm.nih.gov/compound/10669	1661	https://drugcentral.org/drugcard/1661
10683	https://pubchem.ncbi.nlm.nih.gov/compound/10683	3666	https://drugcentral.org/drugcard/3666
10690	https://pubchem.ncbi.nlm.nih.gov/compound/10690	3264	https://drugcentral.org/drugcard/3264
10715	https://pubchem.ncbi.nlm.nih.gov/compound/10715	3678	https://drugcentral.org/drugcard/3678
107150	https://pubchem.ncbi.nlm.nih.gov/compound/107150	3670	https://drugcentral.org/drugcard/3670
10718	https://pubchem.ncbi.nlm.nih.gov/compound/10718	327	https://drugcentral.org/drugcard/327
10734	https://pubchem.ncbi.nlm.nih.gov/compound/10734	3189	https://drugcentral.org/drugcard/3189
107641	https://pubchem.ncbi.nlm.nih.gov/compound/107641	1439	https://drugcentral.org/drugcard/1439
10767	https://pubchem.ncbi.nlm.nih.gov/compound/10767	206	https://drugcentral.org/drugcard/206
10770	https://pubchem.ncbi.nlm.nih.gov/compound/10770	1373	https://drugcentral.org/drugcard/1373
107706	https://pubchem.ncbi.nlm.nih.gov/compound/107706	2452	https://drugcentral.org/drugcard/2452
107715	https://pubchem.ncbi.nlm.nih.gov/compound/107715	887	https://drugcentral.org/drugcard/887
10775	https://pubchem.ncbi.nlm.nih.gov/compound/10775	1692	https://drugcentral.org/drugcard/1692
107751	https://pubchem.ncbi.nlm.nih.gov/compound/107751	60	https://drugcentral.org/drugcard/60
10776	https://pubchem.ncbi.nlm.nih.gov/compound/10776	1378	https://drugcentral.org/drugcard/1378
107767	https://pubchem.ncbi.nlm.nih.gov/compound/107767	4650	https://drugcentral.org/drugcard/4650
107771	https://pubchem.ncbi.nlm.nih.gov/compound/107771	4339	https://drugcentral.org/drugcard/4339
107782	https://pubchem.ncbi.nlm.nih.gov/compound/107782	4667	https://drugcentral.org/drugcard/4667
107807	https://pubchem.ncbi.nlm.nih.gov/compound/107807	2108	https://drugcentral.org/drugcard/2108
10783	https://pubchem.ncbi.nlm.nih.gov/compound/10783	602	https://drugcentral.org/drugcard/602
107841	https://pubchem.ncbi.nlm.nih.gov/compound/107841	4835	https://drugcentral.org/drugcard/4835
107924	https://pubchem.ncbi.nlm.nih.gov/compound/107924	252	https://drugcentral.org/drugcard/252
107970	https://pubchem.ncbi.nlm.nih.gov/compound/107970	4167	https://drugcentral.org/drugcard/4167
108	https://pubchem.ncbi.nlm.nih.gov/compound/108	3505	https://drugcentral.org/drugcard/3505
108000	https://pubchem.ncbi.nlm.nih.gov/compound/108000	2357	https://drugcentral.org/drugcard/2357
108059	https://pubchem.ncbi.nlm.nih.gov/compound/108059	3175	https://drugcentral.org/drugcard/3175
10811	https://pubchem.ncbi.nlm.nih.gov/compound/10811	3268	https://drugcentral.org/drugcard/3268
108143	https://pubchem.ncbi.nlm.nih.gov/compound/108143	3580	https://drugcentral.org/drugcard/3580
10815	https://pubchem.ncbi.nlm.nih.gov/compound/10815	3403	https://drugcentral.org/drugcard/3403
108150	https://pubchem.ncbi.nlm.nih.gov/compound/108150	4633	https://drugcentral.org/drugcard/4633
10831	https://pubchem.ncbi.nlm.nih.gov/compound/10831	3734	https://drugcentral.org/drugcard/3734
10832	https://pubchem.ncbi.nlm.nih.gov/compound/10832	3667	https://drugcentral.org/drugcard/3667
10836	https://pubchem.ncbi.nlm.nih.gov/compound/10836	1732	https://drugcentral.org/drugcard/1732
10839	https://pubchem.ncbi.nlm.nih.gov/compound/10839	3123	https://drugcentral.org/drugcard/3123
10845	https://pubchem.ncbi.nlm.nih.gov/compound/10845	3411	https://drugcentral.org/drugcard/3411
10859	https://pubchem.ncbi.nlm.nih.gov/compound/10859	772	https://drugcentral.org/drugcard/772
10869981	https://pubchem.ncbi.nlm.nih.gov/compound/10869981	5395	https://drugcentral.org/drugcard/5395
10917	https://pubchem.ncbi.nlm.nih.gov/compound/10917	513	https://drugcentral.org/drugcard/513
10920	https://pubchem.ncbi.nlm.nih.gov/compound/10920	3808	https://drugcentral.org/drugcard/3808
10921747	https://pubchem.ncbi.nlm.nih.gov/compound/10921747	4770	https://drugcentral.org/drugcard/4770
10938	https://pubchem.ncbi.nlm.nih.gov/compound/10938	3256	https://drugcentral.org/drugcard/3256
10940	https://pubchem.ncbi.nlm.nih.gov/compound/10940	3405	https://drugcentral.org/drugcard/3405
10944	https://pubchem.ncbi.nlm.nih.gov/compound/10944	3701	https://drugcentral.org/drugcard/3701
10982	https://pubchem.ncbi.nlm.nih.gov/compound/10982	1978	https://drugcentral.org/drugcard/1978
11001318	https://pubchem.ncbi.nlm.nih.gov/compound/11001318	4192	https://drugcentral.org/drugcard/4192
11018	https://pubchem.ncbi.nlm.nih.gov/compound/11018	2226	https://drugcentral.org/drugcard/2226
11020	https://pubchem.ncbi.nlm.nih.gov/compound/11020	3492	https://drugcentral.org/drugcard/3492
11033	https://pubchem.ncbi.nlm.nih.gov/compound/11033	2496	https://drugcentral.org/drugcard/2496
11043	https://pubchem.ncbi.nlm.nih.gov/compound/11043	3287	https://drugcentral.org/drugcard/3287
11061	https://pubchem.ncbi.nlm.nih.gov/compound/11061	2641	https://drugcentral.org/drugcard/2641
110635	https://pubchem.ncbi.nlm.nih.gov/compound/110635	2553	https://drugcentral.org/drugcard/2553
110669	https://pubchem.ncbi.nlm.nih.gov/compound/110669	3761	https://drugcentral.org/drugcard/3761
11071	https://pubchem.ncbi.nlm.nih.gov/compound/11071	3671	https://drugcentral.org/drugcard/3671
110926	https://pubchem.ncbi.nlm.nih.gov/compound/110926	3080	https://drugcentral.org/drugcard/3080
1110	https://pubchem.ncbi.nlm.nih.gov/compound/1110	2487	https://drugcentral.org/drugcard/2487
11103	https://pubchem.ncbi.nlm.nih.gov/compound/11103	3274	https://drugcentral.org/drugcard/3274
11104	https://pubchem.ncbi.nlm.nih.gov/compound/11104	3451	https://drugcentral.org/drugcard/3451
11104750	https://pubchem.ncbi.nlm.nih.gov/compound/11104750	219	https://drugcentral.org/drugcard/219
111080	https://pubchem.ncbi.nlm.nih.gov/compound/111080	350	https://drugcentral.org/drugcard/350
11115	https://pubchem.ncbi.nlm.nih.gov/compound/11115	4658	https://drugcentral.org/drugcard/4658
11117	https://pubchem.ncbi.nlm.nih.gov/compound/11117	3053	https://drugcentral.org/drugcard/3053
11127	https://pubchem.ncbi.nlm.nih.gov/compound/11127	3812	https://drugcentral.org/drugcard/3812
111332	https://pubchem.ncbi.nlm.nih.gov/compound/111332	217	https://drugcentral.org/drugcard/217
11154555	https://pubchem.ncbi.nlm.nih.gov/compound/11154555	5037	https://drugcentral.org/drugcard/5037
11156438	https://pubchem.ncbi.nlm.nih.gov/compound/11156438	5261	https://drugcentral.org/drugcard/5261
11167602	https://pubchem.ncbi.nlm.nih.gov/compound/11167602	4654	https://drugcentral.org/drugcard/4654
112029	https://pubchem.ncbi.nlm.nih.gov/compound/112029	2301	https://drugcentral.org/drugcard/2301
11219835	https://pubchem.ncbi.nlm.nih.gov/compound/11219835	4872	https://drugcentral.org/drugcard/4872
11226	https://pubchem.ncbi.nlm.nih.gov/compound/11226	3441	https://drugcentral.org/drugcard/3441
1123	https://pubchem.ncbi.nlm.nih.gov/compound/1123	4486	https://drugcentral.org/drugcard/4486
11234	https://pubchem.ncbi.nlm.nih.gov/compound/11234	3906	https://drugcentral.org/drugcard/3906
11243969	https://pubchem.ncbi.nlm.nih.gov/compound/11243969	4114	https://drugcentral.org/drugcard/4114
11250029	https://pubchem.ncbi.nlm.nih.gov/compound/11250029	5001	https://drugcentral.org/drugcard/5001
11250647	https://pubchem.ncbi.nlm.nih.gov/compound/11250647	5293	https://drugcentral.org/drugcard/5293
11256664	https://pubchem.ncbi.nlm.nih.gov/compound/11256664	5371	https://drugcentral.org/drugcard/5371
11259	https://pubchem.ncbi.nlm.nih.gov/compound/11259	1717	https://drugcentral.org/drugcard/1717
11273	https://pubchem.ncbi.nlm.nih.gov/compound/11273	1238	https://drugcentral.org/drugcard/1238
11283	https://pubchem.ncbi.nlm.nih.gov/compound/11283	3673	https://drugcentral.org/drugcard/3673
11289	https://pubchem.ncbi.nlm.nih.gov/compound/11289	610	https://drugcentral.org/drugcard/610
11291	https://pubchem.ncbi.nlm.nih.gov/compound/11291	2129	https://drugcentral.org/drugcard/2129
11296583	https://pubchem.ncbi.nlm.nih.gov/compound/11296583	2198	https://drugcentral.org/drugcard/2198
1130	https://pubchem.ncbi.nlm.nih.gov/compound/1130	2832	https://drugcentral.org/drugcard/2832
11304743	https://pubchem.ncbi.nlm.nih.gov/compound/11304743	4807	https://drugcentral.org/drugcard/4807
11315474	https://pubchem.ncbi.nlm.nih.gov/compound/11315474	5211	https://drugcentral.org/drugcard/5211
11319217	https://pubchem.ncbi.nlm.nih.gov/compound/11319217	5401	https://drugcentral.org/drugcard/5401
11332179	https://pubchem.ncbi.nlm.nih.gov/compound/11332179	4329	https://drugcentral.org/drugcard/4329
11339	https://pubchem.ncbi.nlm.nih.gov/compound/11339	941	https://drugcentral.org/drugcard/941
11350	https://pubchem.ncbi.nlm.nih.gov/compound/11350	3303	https://drugcentral.org/drugcard/3303
11354606	https://pubchem.ncbi.nlm.nih.gov/compound/11354606	4171	https://drugcentral.org/drugcard/4171
11363176	https://pubchem.ncbi.nlm.nih.gov/compound/11363176	5446	https://drugcentral.org/drugcard/5446
11366	https://pubchem.ncbi.nlm.nih.gov/compound/11366	762	https://drugcentral.org/drugcard/762
113918	https://pubchem.ncbi.nlm.nih.gov/compound/113918	4769	https://drugcentral.org/drugcard/4769
11397521	https://pubchem.ncbi.nlm.nih.gov/compound/11397521	5266	https://drugcentral.org/drugcard/5266
11434515	https://pubchem.ncbi.nlm.nih.gov/compound/11434515	4484	https://drugcentral.org/drugcard/4484
11439	https://pubchem.ncbi.nlm.nih.gov/compound/11439	4723	https://drugcentral.org/drugcard/4723
11450633	https://pubchem.ncbi.nlm.nih.gov/compound/11450633	4340	https://drugcentral.org/drugcard/4340
11457650	https://pubchem.ncbi.nlm.nih.gov/compound/11457650	5147	https://drugcentral.org/drugcard/5147
11469	https://pubchem.ncbi.nlm.nih.gov/compound/11469	3775	https://drugcentral.org/drugcard/3775
11476460	https://pubchem.ncbi.nlm.nih.gov/compound/11476460	4873	https://drugcentral.org/drugcard/4873
114905	https://pubchem.ncbi.nlm.nih.gov/compound/114905	1545	https://drugcentral.org/drugcard/1545
114919	https://pubchem.ncbi.nlm.nih.gov/compound/114919	1049	https://drugcentral.org/drugcard/1049
114948	https://pubchem.ncbi.nlm.nih.gov/compound/114948	4420	https://drugcentral.org/drugcard/4420
11499	https://pubchem.ncbi.nlm.nih.gov/compound/11499	2770	https://drugcentral.org/drugcard/2770
11499245	https://pubchem.ncbi.nlm.nih.gov/compound/11499245	4877	https://drugcentral.org/drugcard/4877
11501341	https://pubchem.ncbi.nlm.nih.gov/compound/11501341	4818	https://drugcentral.org/drugcard/4818
11504295	https://pubchem.ncbi.nlm.nih.gov/compound/11504295	4814	https://drugcentral.org/drugcard/4814
115056	https://pubchem.ncbi.nlm.nih.gov/compound/115056	1033	https://drugcentral.org/drugcard/1033
11508377	https://pubchem.ncbi.nlm.nih.gov/compound/11508377	3144	https://drugcentral.org/drugcard/3144
11511120	https://pubchem.ncbi.nlm.nih.gov/compound/11511120	5297	https://drugcentral.org/drugcard/5297
11518241	https://pubchem.ncbi.nlm.nih.gov/compound/11518241	5350	https://drugcentral.org/drugcard/5350
11519070	https://pubchem.ncbi.nlm.nih.gov/compound/11519070	4816	https://drugcentral.org/drugcard/4816
11520894	https://pubchem.ncbi.nlm.nih.gov/compound/11520894	4778	https://drugcentral.org/drugcard/4778
115237	https://pubchem.ncbi.nlm.nih.gov/compound/115237	4137	https://drugcentral.org/drugcard/4137
11526038	https://pubchem.ncbi.nlm.nih.gov/compound/11526038	5248	https://drugcentral.org/drugcard/5248
115355	https://pubchem.ncbi.nlm.nih.gov/compound/115355	1944	https://drugcentral.org/drugcard/1944
115358	https://pubchem.ncbi.nlm.nih.gov/compound/115358	3578	https://drugcentral.org/drugcard/3578
115368	https://pubchem.ncbi.nlm.nih.gov/compound/115368	2112	https://drugcentral.org/drugcard/2112
11541511	https://pubchem.ncbi.nlm.nih.gov/compound/11541511	3399	https://drugcentral.org/drugcard/3399
11556711	https://pubchem.ncbi.nlm.nih.gov/compound/11556711	4483	https://drugcentral.org/drugcard/4483
11561674	https://pubchem.ncbi.nlm.nih.gov/compound/11561674	4829	https://drugcentral.org/drugcard/4829
11567473	https://pubchem.ncbi.nlm.nih.gov/compound/11567473	4920	https://drugcentral.org/drugcard/4920
115817	https://pubchem.ncbi.nlm.nih.gov/compound/115817	2625	https://drugcentral.org/drugcard/2625
11597698	https://pubchem.ncbi.nlm.nih.gov/compound/11597698	4135	https://drugcentral.org/drugcard/4135
11610526	https://pubchem.ncbi.nlm.nih.gov/compound/11610526	5351	https://drugcentral.org/drugcard/5351
11622909	https://pubchem.ncbi.nlm.nih.gov/compound/11622909	1808	https://drugcentral.org/drugcard/1808
11624889	https://pubchem.ncbi.nlm.nih.gov/compound/11624889	5460	https://drugcentral.org/drugcard/5460
11625818	https://pubchem.ncbi.nlm.nih.gov/compound/11625818	4878	https://drugcentral.org/drugcard/4878
11626560	https://pubchem.ncbi.nlm.nih.gov/compound/11626560	4187	https://drugcentral.org/drugcard/4187
11634155	https://pubchem.ncbi.nlm.nih.gov/compound/11634155	2609	https://drugcentral.org/drugcard/2609
11643449	https://pubchem.ncbi.nlm.nih.gov/compound/11643449	2826	https://drugcentral.org/drugcard/2826
11644726	https://pubchem.ncbi.nlm.nih.gov/compound/11644726	5255	https://drugcentral.org/drugcard/5255
11658860	https://pubchem.ncbi.nlm.nih.gov/compound/11658860	4374	https://drugcentral.org/drugcard/4374
11671467	https://pubchem.ncbi.nlm.nih.gov/compound/11671467	5280	https://drugcentral.org/drugcard/5280
11672602	https://pubchem.ncbi.nlm.nih.gov/compound/11672602	2960	https://drugcentral.org/drugcard/2960
11682175	https://pubchem.ncbi.nlm.nih.gov/compound/11682175	5250	https://drugcentral.org/drugcard/5250
11683	https://pubchem.ncbi.nlm.nih.gov/compound/11683	1667	https://drugcentral.org/drugcard/1667
11707110	https://pubchem.ncbi.nlm.nih.gov/compound/11707110	4802	https://drugcentral.org/drugcard/4802
11750009	https://pubchem.ncbi.nlm.nih.gov/compound/11750009	5410	https://drugcentral.org/drugcard/5410
11753673	https://pubchem.ncbi.nlm.nih.gov/compound/11753673	5303	https://drugcentral.org/drugcard/5303
1176	https://pubchem.ncbi.nlm.nih.gov/compound/1176	4264	https://drugcentral.org/drugcard/4264
117629482	https://pubchem.ncbi.nlm.nih.gov/compound/117629482	2835	https://drugcentral.org/drugcard/2835
11794741	https://pubchem.ncbi.nlm.nih.gov/compound/11794741	4553	https://drugcentral.org/drugcard/4553
118023034	https://pubchem.ncbi.nlm.nih.gov/compound/118023034	5379	https://drugcentral.org/drugcard/5379
11808	https://pubchem.ncbi.nlm.nih.gov/compound/11808	2047	https://drugcentral.org/drugcard/2047
118513932	https://pubchem.ncbi.nlm.nih.gov/compound/118513932	5407	https://drugcentral.org/drugcard/5407
11876263	https://pubchem.ncbi.nlm.nih.gov/compound/11876263	822	https://drugcentral.org/drugcard/822
118984357	https://pubchem.ncbi.nlm.nih.gov/compound/118984357	3821	https://drugcentral.org/drugcard/3821
118984408	https://pubchem.ncbi.nlm.nih.gov/compound/118984408	4821	https://drugcentral.org/drugcard/4821
118985385	https://pubchem.ncbi.nlm.nih.gov/compound/118985385	1258	https://drugcentral.org/drugcard/1258
119	https://pubchem.ncbi.nlm.nih.gov/compound/119	1262	https://drugcentral.org/drugcard/1262
119171	https://pubchem.ncbi.nlm.nih.gov/compound/119171	992	https://drugcentral.org/drugcard/992
119182	https://pubchem.ncbi.nlm.nih.gov/compound/119182	691	https://drugcentral.org/drugcard/691
