id_namespace	local_id	persistent_id	size_in_bytes	sha256	md5	filename
IDG	3a65227c-26d5-4b80-b76f-3f5d281e18f5	30e9b548-05e5-4747-b8c9-a19480016ab9	5518	9b08fb8535bb4e41a10be9d3f2965a976699d844db6a99b8feafe16464d2b655		3a65227c-26d5-4b80-b76f-3f5d281e18f5.json
IDG	80a12786-33d4-4e71-a030-c01a200e22e1	2fbf8437-81b1-450b-a165-ec56cfaa2aff	3768	d9ad1ef25a3f2b0d3d2e350c489ca03153cfe8c19d4ab27571b9368f291645c9		80a12786-33d4-4e71-a030-c01a200e22e1.json
IDG	c9b73e83-f890-41ed-b7b7-451dc790dc4a	55a5e4fa-c943-45f6-ade6-263817e109a0	5532	07653de6c7c4353e53cfe33859cadc4b35e9d57558e679e0ff724c3ff6ecef51		c9b73e83-f890-41ed-b7b7-451dc790dc4a.json
IDG	9be337e9-b7b2-44eb-a1c8-0324eaffb943	a73487a9-5440-4a5f-8ae9-9e2c7b4c26a6	3634	22714978da95b3ab783fceb2f0af0b365812201088e02ebc477bfa4d8c5a3331		9be337e9-b7b2-44eb-a1c8-0324eaffb943.json
IDG	ff0d4116-865d-4718-a886-65256590bcf5	a8d9ee9d-f160-4787-899c-ea16ed2f2b63	3768	3e9c15a5e5fca916bba691e295effb07097ec16be5de2be7c8086f5870fcf087		ff0d4116-865d-4718-a886-65256590bcf5.json
IDG	5d8505ef-4a4d-43ca-a58d-1f2f87116aca	447d65c9-b240-4eaa-8f35-c775c5d19f32	5538	dbeb80b7ed09b477ce380e396b6d6bf2c5c64730879650dcc0341219d7bfdffe		5d8505ef-4a4d-43ca-a58d-1f2f87116aca.json
IDG	01287209-294f-4412-aa89-a84fb96857e9	f6d03639-fe77-49f7-8b19-d3b47ebb6f75	5503	fffb916476575c5210e6f592793dd2fbdaa9d3d96d89067e136d4ffd6c2eab98		01287209-294f-4412-aa89-a84fb96857e9.json
IDG	85c7adcc-b9f5-4ee6-b2c5-a71a97c6e01e	3bf6137c-c949-4207-82ed-29196bb2f218	5497	001c89910e68f126fa2381856c085b5543a31ec706154cdae2afc4aaa7510a08		85c7adcc-b9f5-4ee6-b2c5-a71a97c6e01e.json
IDG	d807cf64-319f-49dc-a3a8-8dd3c9766a12	f64bb9ac-950c-41e8-9efb-9d1aef118751	3787	0b42aa0168ea86e94c94717dc8037dbb1d27652085784cd1f25af2233d7c566f		d807cf64-319f-49dc-a3a8-8dd3c9766a12.json
IDG	fafb2532-710d-4f67-bc4d-9e26244986b7	f854037e-63be-4e55-80ef-0d6e33081913	3634	b725694820cecbb2f15769175658b510ee638f2ad7f949a4930be5f084dda0af		fafb2532-710d-4f67-bc4d-9e26244986b7.json
IDG	f119c883-a81e-4522-8227-33ae55eb572c	8eee5714-acc8-4124-a31d-0bb2565677bd	3474	f61882c4be8bf5d23eb536f5ae715ea67de63a5996d79ca17e3e8757c1f082ae		f119c883-a81e-4522-8227-33ae55eb572c.json
IDG	8bbae3ad-238b-41b7-8c09-0539414f583a	979072a2-7526-422f-bf02-893b67b61ce5	3773	0ecbee7eec6e446697be353d66c62fe3a2838b1dd271ea1070270604380d29ae		8bbae3ad-238b-41b7-8c09-0539414f583a.json
IDG	9a32ea90-7ec5-4fe0-8c5d-c3ad37969549	657f125b-f01c-4d06-8334-417c80d5f35b	5502	b16aa19320e74fe8263d5b43e87379d7bda63495c58f309b90fdee72f70b20a2		9a32ea90-7ec5-4fe0-8c5d-c3ad37969549.json
IDG	5c350d90-e441-4a0f-a054-38cf9155222c	e727196e-533a-41aa-a75e-36ddff35f6f4	5522	5a0eeda152d9684f6bc1e236d8039e20a1dfa7523dfa0f8d9b1c6ed74aca1847		5c350d90-e441-4a0f-a054-38cf9155222c.json
IDG	b0cc6ae9-5390-4121-95cc-cf8b02c2c70f	825eca59-1cd3-411a-997f-b676c745db87	3474	2873c236dca6a50105757b52c2c0ced84ffa63dee79f3a50455a16ad2c4b64e6		b0cc6ae9-5390-4121-95cc-cf8b02c2c70f.json
IDG	719190ab-7026-445f-8cc4-459e9e80893a	362f8506-49f3-4e07-818f-39e778cf27a0	3818	dc788d4577eca95f3ab341eb69b98e33971e908aceb5e761cb25723f2f7a9053		719190ab-7026-445f-8cc4-459e9e80893a.json
IDG	da590e44-2cc6-4e1c-91e1-1210376cafbb	4f1e3663-001e-43f6-9650-276a41fce628	5503	e7a4ed09124bc2758d7fb1bab2a86eb16c9665e39a6422b6da34f6173cac98b8		da590e44-2cc6-4e1c-91e1-1210376cafbb.json
IDG	6cf0064e-f529-4dea-99d6-b4e7d7257e56	bbf4d23b-8310-4b7a-838d-563671743085	3634	0871ff01d18e3a636c8d657ac3a3f78377d71cbeb1f574dbf1cef9f67b5c842d		6cf0064e-f529-4dea-99d6-b4e7d7257e56.json
IDG	0b36a77f-32d6-4f4e-a188-5e93a9e1351f	cc067e8b-fe50-4bf1-b97a-da2ed3616600	3785	02cb7f2d1ac22444ff33ea61646eb762f140883745e20c85a20dbd63b3f8a62d		0b36a77f-32d6-4f4e-a188-5e93a9e1351f.json
IDG	d5774cdd-ced3-4dfd-8339-c0322c6dd3b0	1cb236f4-0a53-4aaf-8123-09edc7041b38	3634	a65abd58b5815caa2ee9d598e4ff0512cc6795515c204708c5a55278c2a00ba0		d5774cdd-ced3-4dfd-8339-c0322c6dd3b0.json
IDG	fbdf39eb-5265-4003-8f65-8d25d75beeee	8daa5680-fa9f-4702-9539-bcabf740bee5	5528	b6fe8251243b80f813f277d23aa8b6ef4baa75444fe447e747bd1ed328146d44		fbdf39eb-5265-4003-8f65-8d25d75beeee.json
IDG	d274f94b-d5a6-4135-96b2-06581220986a	6c068e67-18a3-426c-9546-380957e4689b	3496	b1dba31a3bebd4b06d0ac16ab4bf10f133bb37c5860c3b12db74391e92b02397		d274f94b-d5a6-4135-96b2-06581220986a.json
IDG	ef90efbb-feda-4716-8593-6d788e58f18e	d3b15016-79a0-407a-a57a-227a02ec9173	3474	ec643bcbbb489b1ebfc2db7c0c52f221cbf415280fafdf7348fc844927995e08		ef90efbb-feda-4716-8593-6d788e58f18e.json
IDG	640251ba-9e76-47ec-b1a8-295461dc295b	65bb56a2-75c5-4912-9711-b1abc64f292d	3473	eb0c047927e39f6cfdb5a6fc4e5c9f712aa1a309186207523287306a60c51215		640251ba-9e76-47ec-b1a8-295461dc295b.json
IDG	0628a7fa-2196-4e97-ab3a-df0036641cc6	f8bd745c-776b-4acd-ba25-24ecc332f788	5498	2849349919f78755c00dc0e9f3a742f7e2434e4b73494f55055c325081c443d1		0628a7fa-2196-4e97-ab3a-df0036641cc6.json
IDG	d2a2c8e8-9729-4b5b-9220-1625eb377572	67f18ee6-000a-48e1-a647-aefe0d68d76d	5546	417573beef366a096074f6bc93b2be938bdd325e4fdc2f7cb1015367fb75f8b0		d2a2c8e8-9729-4b5b-9220-1625eb377572.json
IDG	50829034-8a3d-404f-8e06-bff26bbe414d	22e2f595-5ad2-41cb-a1cd-4e8b5f4612bc	4888	81d389901c5bb9eef186cc7a8655c0dce58b4c5a438531d852a10e56e4c28b5a		50829034-8a3d-404f-8e06-bff26bbe414d.json
IDG	ae9a77f6-7eab-4570-82e8-5d7973bf1131	cffbad36-8bb0-43b8-8032-cfc71396651f	3768	4c8077bbefdbf4b898503eb3182f028f501936745a24ceb53e4cbcd6e3523804		ae9a77f6-7eab-4570-82e8-5d7973bf1131.json
IDG	a6c98421-ecc4-4bac-88c1-29b9bc17b549	22e40714-5bdb-4133-9717-ce0d50bbe7d9	5527	3c96bbf693a1fce631b112bb2098d017404378b0794fab438c5bb1ae75aed07b		a6c98421-ecc4-4bac-88c1-29b9bc17b549.json
IDG	a52e203b-04f0-4d4d-ada3-f2e4a5c87a00	df7bffc0-1344-4025-b8d7-0daa9074ea1b	5502	535ad7586b1692242d4b817d3106bd8505fa02e5ec8d4d66b83bd52f6305649d		a52e203b-04f0-4d4d-ada3-f2e4a5c87a00.json
IDG	61b5907b-30d7-40a4-a76d-c01568588911	1419eea8-0ade-4ee1-8376-b91f73ec87ac	3627	861e68c51f63dc6df8ecb94ede368c7b6dc39df13d20903c7808cfebc914e662		61b5907b-30d7-40a4-a76d-c01568588911.json
IDG	b7be59af-afbf-44a1-8c0d-7c167132eb0e	b1cf6acd-d0f1-4f06-8a50-aed2b7b81cbd	4940	59a1bcd65e84dec1c46afafdede40fe9567b512adfc1e91f81f76a9fd196597f		b7be59af-afbf-44a1-8c0d-7c167132eb0e.json
IDG	3a57d714-4182-474e-8d59-06e4827234f2	64dfe66a-a7b3-4336-9fd3-a74b88ac8190	5555	20bb86d92496ab3ed630cd9b860828d2e611d3580e90cd5fe6d7c9d159b13f73		3a57d714-4182-474e-8d59-06e4827234f2.json
IDG	813cf810-764b-4c98-8735-56a690337a5a	c2562452-fc85-4c94-8ed6-803b83961cf5	3780	57c9143527f9d578f96c6915d89bd6636d8ce1cb2f04bca9bea90487162b5024		813cf810-764b-4c98-8735-56a690337a5a.json
IDG	9b49beba-479a-4522-922c-a865dec64e22	9f7c7f3c-2238-4e48-8d08-8bb430baccb3	3770	84f397b2860960615f716b3cf291c4e0f33c16ed749582ceb844727475354bde		9b49beba-479a-4522-922c-a865dec64e22.json
IDG	b770ebe1-c306-424a-840d-87301618afc8	dd96f11d-b31f-48d9-95ea-bf1b040bd2b5	5522	82e28b5776e79b55db233a2765dc6ff8c307602fb4c1c9556b0d4fda7e58c3df		b770ebe1-c306-424a-840d-87301618afc8.json
IDG	a0d0745f-5465-485f-bf4e-8b8ef40f4015	af0aead1-12cd-4af4-bac6-5528d1cb87cc	5539	b53a06482939b24f1245a1df791b2513922cfd1e433ddd7e21eee3d1b871a2c6		a0d0745f-5465-485f-bf4e-8b8ef40f4015.json
IDG	554c4c5d-a68a-462f-96b2-f2e64e5c97e6	7b3d4964-c809-4a77-a079-f494571b0338	5541	32a354f8f853f919ccf3790ce961d5298b9877eb31f48bb18e7c472a9158497e		554c4c5d-a68a-462f-96b2-f2e64e5c97e6.json
IDG	3cb0f53a-5b60-4089-92d3-6349d7ced50e	8de46e0d-e04f-41a2-87de-bcbcf0895af8	5527	782331bcb04af80ef4dad668a6633d85cb65daed8d8b10fc977a0a010bb996f6		3cb0f53a-5b60-4089-92d3-6349d7ced50e.json
IDG	caff38ca-a3b0-433b-9843-84cf0c2dd8ff	01bf98f0-a4e9-428e-bc2a-0b6ccd1df49f	5521	8998c731334a2625c718b1dd6059d13509aeac95c220d6067ac468ea0a80a363		caff38ca-a3b0-433b-9843-84cf0c2dd8ff.json
IDG	c36effc5-8c77-4664-959d-cab107327636	5d44aac2-71ee-44dc-874a-bf3e50de503d	3780	75bcd88534b3ed48962b7390ed5fab19a0296e6cd37836bf9fcda976c9554589		c36effc5-8c77-4664-959d-cab107327636.json
IDG	a34f85c2-d06a-49f2-b9d3-94353dfe674a	0897917c-1e41-4452-a0c5-ec80ec35c3e5	3773	a79d9fc5194b16fdfe2403fbc8b582a03c80430441ebdf1e3b97822a02378f02		a34f85c2-d06a-49f2-b9d3-94353dfe674a.json
IDG	1b164a5f-fb16-4f9c-bc29-4e603b03e7da	a832fa15-549e-415a-a3e8-f95be8512321	3634	fc0dbfb0692e23209b5adee4f3a0056697f795a0ead77bfcc87b40e3c5b2aefa		1b164a5f-fb16-4f9c-bc29-4e603b03e7da.json
IDG	aa053fe5-de9b-49e3-a2f1-8933ec7a22da	e8c5511e-84b0-43b4-bcdf-da986f18904c	5518	8da222825cff9289b1f760bcc597ded3820d612ce6d5a941db3e6f24690eddaa		aa053fe5-de9b-49e3-a2f1-8933ec7a22da.json
IDG	f6e34cce-8089-49a1-855f-9af979a71ec6	974544af-2f4f-4372-8560-71b2b8db6da5	5540	3df5947d434c2a419d89e403b84e9255c11ea8d4e62cd84dfa880b54e99caaa1		f6e34cce-8089-49a1-855f-9af979a71ec6.json
IDG	ffcb189e-b766-47a5-ae18-9ea3cabe0436	1ddbfd11-4ec2-42ff-9cf4-5056d4e86c0e	3634	05440456cc7922e1e0e19412471ca6b9fe2e226f44ea3c7441f3a6f5314cac42		ffcb189e-b766-47a5-ae18-9ea3cabe0436.json
IDG	8703a447-8771-4801-a66f-9a34515bd306	bbf189fb-63ae-4df5-a61b-0a6469521a7b	5529	19f052a6bb4d6c3698b5a7ff18a1a16a711ef705d040fa7b57373b5e3d7e0f27		8703a447-8771-4801-a66f-9a34515bd306.json
IDG	df357c6f-061c-4d6d-9d90-5533f5aa6ebc	f158af4c-528b-43ea-a2c4-f44f7ccc4acd	5514	b3701231501d996785d3d0fbd427642d3559e81be92a1e5f11087a11d6006e9f		df357c6f-061c-4d6d-9d90-5533f5aa6ebc.json
IDG	212e0034-63e8-40de-8159-696fb755c528	b2af35af-6cee-4faa-b315-ce920968ab14	3634	c4500b4ca1a912c69ad3bdd7b39f7a6f64a19daa432a4857e512f6a052be86a7		212e0034-63e8-40de-8159-696fb755c528.json
IDG	c8573bbf-444d-49e3-b83c-1f1ee0a96e0f	7e8bb490-8e4b-443e-b4f4-f3e51bcae7fc	3667	eaf3a2f74050ceac347e2592f3679f84ca6c2e57d61c8f75a5d0a0e4b5ea01a5		c8573bbf-444d-49e3-b83c-1f1ee0a96e0f.json
IDG	9d51d0e5-466b-4a4d-9c9e-41118ece0efc	69c8db22-6964-4b91-929c-ba567154f0ee	4941	b3874beb2779aab8cd171da22395ddc16fdadc27a6d77cd377e01a2704a43b45		9d51d0e5-466b-4a4d-9c9e-41118ece0efc.json
IDG	361236b3-202b-4201-9b54-d064ebc5acab	b204b9a3-5d20-4442-9d3a-76b8151487c4	3773	e5731f19accdfb9889ae27036cad6330a55cc2143fffc8dce4936687627e3ebe		361236b3-202b-4201-9b54-d064ebc5acab.json
IDG	bc31d564-43ba-4883-8676-488ee9c3fd6e	92f86519-f383-4312-b760-36477ffcf83b	4894	d16edd3085956f1cbdf3d45826aad8ccc2bf7db21118224201ec388a2e2dccf1		bc31d564-43ba-4883-8676-488ee9c3fd6e.json
IDG	0eca82d7-da10-4c04-a562-09e2283a59c3	d9ebf2b1-e7f6-4b1a-8ede-ca1b90eb83e6	3634	62a1d4faf3ddfce3d7934e3b19533adce5950f51003e755f28079649f5bcdfe8		0eca82d7-da10-4c04-a562-09e2283a59c3.json
IDG	d07dad2d-ca80-477b-8c9b-ab4cfdf20807	2ea4216a-a142-4b86-9518-19867fcd6ccb	3627	c34c21abf72cf72b1c53c35069a2c5400ae0ede02ac0a1759f6acc052e0f6190		d07dad2d-ca80-477b-8c9b-ab4cfdf20807.json
IDG	86a51380-ab8e-4a19-8b98-ebc861c42d82	0bec1aab-44f9-49db-bd03-e4daff617a69	3634	367887d433b34deb58cfed40ee05e840b6073d334543edb18e58c3f15c9fdd3f		86a51380-ab8e-4a19-8b98-ebc861c42d82.json
IDG	40c21961-0674-4c21-954a-0f50ba9300d2	0183b238-9fa3-4ef1-80bc-19e599198a31	5534	5305148aad304020f2a1292842972edb7646a5de0fcdb73b92dab73a1bf4db48		40c21961-0674-4c21-954a-0f50ba9300d2.json
IDG	c590ec99-49de-4ea2-8792-27c6d1d7f8bd	d5245206-c350-459d-90b8-a244c3ea58ad	3795	e818890d120ba82158407be0986d65453578458ebc37226aa5f3d663367767c0		c590ec99-49de-4ea2-8792-27c6d1d7f8bd.json
IDG	aef3df75-26b1-4723-b083-a80fda603112	492b4ce7-df16-47f5-950d-896b5d82f948	5502	81d1fe5beb5b383735de09c5f99afeeab21d7d9e4281fa30750f521152c2855e		aef3df75-26b1-4723-b083-a80fda603112.json
IDG	6930d467-6580-4a07-aead-44f3f9925920	2995b454-8518-4b4e-99db-20c233f47da1	5527	6da10a1431c0b7782d3675a948ccde42a1748154f9d03b7118d4a69fe81f65dc		6930d467-6580-4a07-aead-44f3f9925920.json
IDG	c30d47e2-42b0-4a34-adc9-c77e8db3e9ec	5e8d5fce-e5f8-4b59-9eca-4dbe9569e4c3	3480	3d311f3dd5f5c1a4bc97d4d284827d1cd56647bfe68082b35cd1b9455ceb1501		c30d47e2-42b0-4a34-adc9-c77e8db3e9ec.json
IDG	49fe657e-d181-4adc-b2c5-53cbd5206104	24813177-eccd-422d-9470-8d7a309c64df	5528	17b58bcb4200e22c97625d8a3b635b0512da7636b014ab375a310dfc8e610991		49fe657e-d181-4adc-b2c5-53cbd5206104.json
IDG	a95d99b2-b260-4cab-a3ed-64b6647da933	439b3003-b5b1-4ffd-846b-e024c03a415d	5528	ef384f1ddbae71331df5b378dc363a4294262f1fe5f7f67e8bf40f74dbf546d8		a95d99b2-b260-4cab-a3ed-64b6647da933.json
IDG	e155dde7-2464-4450-91f5-db8d71ad205a	20752ffe-fc2d-40e9-9819-e2e47e14d028	3492	8d97481b555ec29d08be017fff7816954a891029f2866a95b7c39bb18f0de53c		e155dde7-2464-4450-91f5-db8d71ad205a.json
IDG	3e780320-60a0-4e56-8f9b-c222af3ae629	8de2abb8-9b04-4a88-a90b-4d92cd38ef22	5534	cde00dfd3eff7097a9c873c1da610f1c6dcfc5fcce2c615cecc621006031a7b6		3e780320-60a0-4e56-8f9b-c222af3ae629.json
IDG	84921f5f-9ab9-4fb1-bbdf-b642356b95ee	7c6cdd20-0a28-4fdf-8570-1ebab83162be	3634	f00b8be7b92becace9d64f366941bff41d93d7a48f3bc54774c4c6be516ffcd0		84921f5f-9ab9-4fb1-bbdf-b642356b95ee.json
IDG	7d5ede8f-e210-4d03-87a3-f943912df5b9	81023573-5bba-40d5-9c89-0dccac2b9dbd	3641	921d504c689609ec76043ba61e5f9931edded78e0f9eea5cc74a13435299625f		7d5ede8f-e210-4d03-87a3-f943912df5b9.json
IDG	55eac0c4-c07d-4a9d-8784-934b93b06e11	77b28ebf-2751-4fbf-8e10-0ffc64fa29ce	3780	f6955a9b68542e45c4dbfe5a699cd45168e32896131e1f84876f8faf1aeb5951		55eac0c4-c07d-4a9d-8784-934b93b06e11.json
IDG	c8bee4e8-8019-4343-a407-f1cb6df77f45	a717e484-c45a-4f31-af50-2113d6bac64e	3785	4371142612b9f5f69ec1ff28bc04311e1a058ac7ac085347db377d0f42f4665a		c8bee4e8-8019-4343-a407-f1cb6df77f45.json
IDG	ed1c3f05-f3d2-4089-afe6-6a4666b22766	83dc90db-d63c-499e-8950-9d592b1d0dac	3474	2b1b750f540da9e1cfe53ca0627e0c2e9743f9fba9a3f12e8c8549fe73984d80		ed1c3f05-f3d2-4089-afe6-6a4666b22766.json
IDG	416bf178-d935-4611-aa10-a3bc4161cf10	b584fc48-9a61-4089-a14f-a5204e24dc2e	5533	0dd7431ffa2c23f20ecb7190410d2c540be6895a813482b7a0c063743bd991e3		416bf178-d935-4611-aa10-a3bc4161cf10.json
IDG	c66c3609-800f-47fa-a28f-41f217e18ec7	abb8eb6d-61e4-4d86-9fde-9ebe65bdd7c0	3472	fba922f5670d68db89f07f186f603506dee856e13fd315ad2d01263a12d5e96e		c66c3609-800f-47fa-a28f-41f217e18ec7.json
IDG	f7eec6e2-966d-4590-878c-d47239e8c59f	3658e685-6176-4c49-8571-e0cc6d94abaa	5509	e5ba257a9b0372bdd67778e7a54588902eb72e5bf003a4fcea53dd76696ba70a		f7eec6e2-966d-4590-878c-d47239e8c59f.json
IDG	7687b354-6d2e-472a-a499-41a5aecbf197	e2ff3ba9-4fc0-4fdb-9cb5-da6976660717	4900	ddfb09e6d756cb71c052040803e9fa097508869e6ad332f7e76f7f208a985a10		7687b354-6d2e-472a-a499-41a5aecbf197.json
IDG	3d58cb33-f262-4c88-8dd6-786a724c2ff9	194fd9de-0d2d-40b1-ac62-fd11e9085901	3780	51b5ec0fcc5170d89e9f963bd997753bde121d99d2abfa444c817624f2328ce8		3d58cb33-f262-4c88-8dd6-786a724c2ff9.json
IDG	4b42c8af-c605-49eb-8149-2871d3627cbb	7d7f81b8-a1ec-4698-abd1-90dd2c7f6ede	3780	748f58a9a049188ce736e60732ec679ff91ebbe7a717be92ab48f128f3ef2d70		4b42c8af-c605-49eb-8149-2871d3627cbb.json
IDG	f94c6edb-3d97-48e9-832e-5a427c50fff7	63fea617-94fa-4d50-8d61-f87ecbf5efe7	3479	2996706c7fc7c6ac378f555db0109907743f70c634f7bfcf4afe34e29578d80f		f94c6edb-3d97-48e9-832e-5a427c50fff7.json
IDG	fff4e863-e22c-4b39-83c8-ef15fa6706e8	6efd3f55-45f1-4f75-8548-fd81a9cc703c	3780	e0964a168da1bf1fb665cd980a023b4ef22f8c643eff272f37309f300fa01fcf		fff4e863-e22c-4b39-83c8-ef15fa6706e8.json
IDG	c86e22d9-a1b4-402a-a4fa-c00d0c8a6030	eab42af6-4d87-4f25-aa00-eb9573a5de32	3775	cc7bef72dec886cbd992bc0c5f3559a3ec016278de00e3a9685bc5efb8c270cd		c86e22d9-a1b4-402a-a4fa-c00d0c8a6030.json
IDG	c3bd9e18-2dcd-472d-9f23-52632f0f3784	7538a6b4-1e03-41b1-aac5-8c7d2966aa3b	5503	84008f12066ff8a2f69dfc1c3870b25e181042eec39f700d125a7d3331fa19d6		c3bd9e18-2dcd-472d-9f23-52632f0f3784.json
